X,Y,Z,G,S,AVG
-3424,816,-1308,3755,0,0
-2848,1368,-848,3271,0,0
-712,1056,-260,1299,3271,0
412,1016,228,1119,0,0
1052,1312,240,1698,0,0
1068,1420,248,1794,0,0
252,1712,152,1737,0,0
-1504,2288,-416,2769,0,0
-3856,1764,-808,4316,0,0
-3012,420,-180,3046,0,0
-1540,-256,352,1600,3046,0
-960,-476,668,1262,0,0
-484,-548,704,1014,0,0
-372,-576,540,872,0,0
-500,-336,288,667,0,0
-1616,-128,-452,1682,0,0
-3984,1008,-1652,4429,0,0
-2208,1216,-656,2604,0,0
-356,844,-112,922,2604,0
320,896,268,988,0,0
896,1276,316,1590,0,0
992,1432,252,1760,0,0
464,1596,144,1668,0,0
-1296,2412,-704,2827,0,0
-4196,1968,-1168,4779,0,0
-2984,364,-412,3034,0,0
-1480,-372,220,1541,3034,0
-800,-640,416,1105,0,0
-448,-796,664,1129,0,0
-304,-496,652,873,0,0
-668,-160,316,756,0,0
-2592,344,-508,2663,0,0
-3676,1276,-1380,4128,0,0
-1696,1156,-436,2098,0,0
-160,816,-32,832,0,0
672,964,268,1205,0,0
1068,1216,256,1638,0,0
828,1484,164,1707,0,0
-160,1712,-4,1719,0,0
-2420,2032,-640,3224,0,0
-3804,1380,-692,4105,0,0
-2100,220,-52,2112,0,0
-832,-320,280,934,2112,0
-604,-644,388,964,0,0
-320,-700,524,931,0,0
-416,-484,644,906,0,0
-1156,-68,716,1361,0,0
-3712,1016,-416,3870,0,0
-3360,1376,-708,3699,0,0
-1524,1112,-308,1911,3699,0
-96,996,-136,1009,0,0
824,1336,24,1569,0,0
1312,1468,48,1969,0,0
860,1592,-20,1809,0,0
-544,2236,-264,2316,0,0
-3708,2524,-1088,4615,0,0
-3888,1060,-452,4055,0,0
-1856,-132,396,1902,4055,0
-884,-820,412,1274,0,0
-552,-996,540,1260,0,0
-372,-592,588,913,0,0
-572,-256,224,665,0,0
-1820,240,-100,1838,0,0
-3712,1244,-948,4028,0,0
-2868,1600,-660,3349,0,0
-736,944,-36,1197,3349,0
588,768,368,1034,0,0
1020,1156,352,1581,0,0
900,1304,280,1608,0,0
304,1560,12,1589,0,0
-1020,1944,-356,2224,0,0
-3200,1996,-1000,3901,0,0
-3260,860,-480,3405,0,0
-1616,-100,152,1626,3405,0
-1052,-516,460,1258,0,0
-708,-724,600,1177,0,0
-384,-596,572,910,0,0
-416,-284,384,633,0,0
-1348,24,-128,1354,0,0
-3324,664,-928,3514,0,0
-2792,1248,-704,3138,0,0
-756,908,-196,1197,3138,0
324,736,304,859,0,0
880,1116,224,1438,0,0
952,1272,248,1608,0,0
428,1540,28,1598,0,0
-912,2124,-272,2327,0,0
-3300,2172,-808,4032,0,0
-3252,896,-388,3395,0,0
-1608,-80,176,1619,3395,0
-932,-484,316,1096,0,0
-676,-612,588,1085,0,0
-360,-496,672,909,0,0
-576,-256,608,875,0,0
-2020,100,-104,2025,0,0
-3556,992,-960,3814,0,0
-2464,1296,-700,2870,0,0
-744,940,-160,1209,2870,0
304,832,252,920,0,0
924,1248,292,1580,0,0
1048,1392,252,1760,0,0
472,1660,48,1726,0,0
-1032,2300,-348,2544,0,0
-3792,2592,-1028,4706,0,0
-3504,864,-528,3647,0,0
-1360,-372,176,1420,3647,0
-872,-776,432,1244,0,0
-576,-772,696,1188,0,0
-284,-488,668,874,0,0
-676,-192,688,983,0,0
-2112,320,-144,2140,0,0
-3828,1564,-1136,4288,0,0
-2272,1404,-656,2750,0,0
-744,956,-80,1214,2750,0
156,868,228,910,0,0
856,1200,284,1501,0,0
1120,1472,172,1857,0,0
540,1616,36,1704,0,0
-1224,2000,-720,2452,0,0
-3856,1868,-1140,4433,0,0
-2980,580,-484,3074,0,0
-1284,-256,380,1363,3074,0
-832,-544,272,1030,0,0
-356,-628,448,849,0,0
-144,-616,484,796,0,0
-416,-372,504,751,0,0
-1936,96,12,1938,0,0
-4000,1220,-1076,4318,0,0
-2992,1504,-868,3459,0,0
-1060,1164,-244,1593,3459,0
252,992,112,1029,0,0
992,1328,76,1659,0,0
1408,1420,60,2000,0,0
844,1612,-96,1822,0,0
-968,2372,-452,2601,0,0
-4540,2468,-1204,5305,0,0
-3216,736,-316,3314,0,0
-1340,-296,188,1385,3314,0
-892,-868,416,1312,0,0
-636,-924,636,1289,0,0
-464,-736,412,962,0,0
-688,-368,332,847,0,0
-1744,156,-372,1790,0,0
-4004,1124,-1344,4370,0,0
-2704,1472,-680,3152,0,0
-368,924,-168,1008,3152,0
760,924,252,1222,0,0
1216,1020,216,1601,0,0
924,1228,112,1540,0,0
300,1520,-64,1550,0,0
-1192,2104,-308,2437,0,0
-3720,2160,-672,4353,0,0
-2972,792,-228,3084,0,0
-1312,-156,208,1337,3084,0
-836,-528,556,1134,0,0
-404,-720,636,1042,0,0
-228,-612,780,1017,0,0
-320,-388,580,767,0,0
-1716,64,-516,1793,0,0
-4392,1144,-1780,4875,0,0
-2560,1436,-932,3079,0,0
-456,972,-192,1090,3079,0
396,928,156,1020,0,0
992,1228,356,1618,0,0
1124,1472,480,1913,0,0
524,1560,384,1689,0,0
-776,2244,-452,2417,0,0
-4464,2380,-1204,5200,0,0
-3208,636,-372,3291,0,0
-1424,-320,256,1481,3291,0
-948,-552,668,1284,0,0
-608,-784,804,1277,0,0
-356,-644,708,1021,0,0
-628,-352,432,839,0,0
-2512,-60,-712,2611,0,0
-4500,1100,-1664,4922,0,0
-2356,1456,-848,2896,0,0
-288,1164,-228,1220,2896,0
384,1216,252,1299,0,0
1100,1440,240,1827,0,0
984,1472,368,1808,0,0
384,1528,288,1601,0,0
-852,2300,-288,2469,0,0
-4532,2432,-1396,5329,0,0
-4000,816,-552,4119,0,0
-1576,-264,396,1646,4119,0
-808,-644,604,1196,0,0
-500,-740,828,1217,0,0
-484,-740,736,1150,0,0
-552,-456,464,853,0,0
-1340,-220,-352,1402,0,0
-3908,460,-1564,4234,0,0
-3392,1372,-1224,3858,0,0
-756,924,-288,1228,3858,0
-48,972,304,1019,0,0
332,1136,284,1217,0,0
640,1328,256,1496,0,0
572,1196,460,1403,0,0
452,1308,380,1435,0,0
-1856,2096,-680,2881,0,0
-4860,1760,-1168,5299,0,0
-2848,112,-60,2850,0,0
-1320,-488,376,1456,2850,0
-768,-720,668,1246,0,0
-316,-784,588,1029,0,0
-260,-692,464,872,0,0
-532,-384,172,678,0,0
-2404,-260,-700,2517,0,0
-4252,1008,-1220,4536,0,0
-1672,828,-672,1983,0,0
-388,772,-80,867,1983,0
156,848,204,886,0,0
492,1080,152,1196,0,0
772,1312,332,1558,0,0
704,1356,432,1587,0,0
-320,2060,-200,2094,0,0
-4260,2528,-928,5039,0,0
-3776,800,-188,3864,0,0
-1840,-392,600,1974,3864,0
-1220,-704,992,1722,0,0
-656,-800,928,1389,0,0
-592,-868,652,1236,0,0
-1224,-584,-64,1357,0,0
-3504,-60,-1224,3712,0,0
-4432,1068,-1480,4793,0,0
-2088,1148,-928,2557,0,0
-464,920,-480,1136,2557,0
144,1760,32,1766,0,0
768,1904,-8,2053,0,0
676,1552,252,1711,0,0
352,1948,432,2026,0,0
-2492,2960,-520,3904,0,0
-5280,1884,-528,5630,0,0
-3184,-68,-32,3184,0,0
-1792,-764,604,2039,0,0
-1044,-880,1036,1713,0,0
-316,-612,972,1191,0,0
-144,-400,876,973,0,0
-992,-132,316,1049,0,0
-3700,448,-868,3826,0,0
-4420,1380,-1392,4835,0,0
-2012,1468,-816,2620,0,0
-36,1180,-272,1211,2620,0
316,1280,28,1318,0,0
1052,1496,28,1829,0,0
1148,1696,96,2050,0,0
524,1804,332,1907,0,0
-1076,2800,-484,3038,0,0
-5280,2608,-1480,6072,0,0
-3816,524,-400,3872,0,0
-1424,-608,268,1571,3872,0
-692,-800,560,1196,0,0
-388,-736,608,1030,0,0
-160,-452,664,819,0,0
-476,-256,508,741,0,0
-2972,240,-352,3002,0,0
-5504,1612,-1460,5918,0,0
-2404,1724,-800,3064,0,0
100,1216,-360,1272,3064,0
752,1168,16,1389,0,0
1252,1292,-68,1800,0,0
1148,1392,28,1804,0,0
496,1776,64,1845,0,0
-576,3000,-548,3103,0,0
-5044,3524,-1596,6356,0,0
-4416,1072,-796,4613,0,0
-1732,-544,188,1825,4613,0
-1000,-928,600,1490,0,0
-676,-852,840,1374,0,0
-388,-604,912,1160,0,0
-452,-360,540,790,0,0
-1844,64,-244,1861,0,0
-4988,1336,-1856,5487,0,0
-3792,2204,-1220,4552,0,0
-732,1632,-412,1835,4552,0
576,1400,96,1516,0,0
1240,1392,408,1908,0,0
1164,1232,396,1740,0,0
632,1216,280,1398,0,0
152,1752,124,1762,0,0
-2536,2636,-1244,3863,0,0
-5220,1712,-1296,5644,0,0
-2592,-16,-144,2596,0,0
-948,-412,480,1139,2596,0
-700,-692,524,1115,0,0
-416,-732,624,1047,0,0
-208,-628,428,787,0,0
-500,-436,96,670,0,0
-2740,-328,-964,2923,0,0
-4804,972,-1812,5225,0,0
-2404,1216,-868,2830,0,0
-656,1180,-296,1382,2830,0
-4,1412,96,1415,0,0
624,1432,-52,1562,0,0
828,1432,192,1665,0,0
676,1276,376,1492,0,0
560,1532,140,1637,0,0
-2940,2320,-1012,3879,0,0
-5340,1528,-1236,5690,0,0
-2896,-80,28,2897,0,0
-1344,-520,688,1596,2897,0
-528,-668,600,1041,0,0
-116,-628,368,737,0,0
-196,-544,368,685,0,0
-452,-500,132,686,0,0
-2756,-168,-500,2806,0,0
-4148,1104,-1424,4522,0,0
-2592,1188,-868,2980,0,0
-1252,1284,-416,1840,2980,0
-424,1228,-40,1299,0,0
120,1120,56,1127,0,0
460,960,140,1073,0,0
540,992,324,1175,0,0
736,972,316,1259,0,0
