X,Y,Z,G,S,AVG
-52,972,120,980,0,1234
-4,1036,80,1039,0,1234
-4,1016,156,1027,0,1234
96,1164,132,1175,0,1234
-52,1404,96,1408,0,1234
-124,1284,256,1315,0,1234
-40,1476,160,1485,0,1234
-32,1252,124,1258,0,1234
-72,1020,216,1045,0,1234
-80,972,184,992,0,1234
-100,1020,120,1031,1031,1234
-200,1060,192,1095,0,1234
-244,1092,224,1141,0,1234
-328,1272,248,1336,0,1234
-336,1340,292,1412,0,1234
-356,1228,240,1300,0,1234
-484,1660,132,1734,0,1234
-560,1252,164,1381,0,1234
-388,1444,28,1495,0,1234
-292,1456,-68,1486,0,1234
-240,1264,-4,1286,0,1234
-228,1200,60,1222,0,1234
-148,1200,-4,1209,0,1234
-100,1072,56,1078,1078,1234
-20,896,56,897,0,1234
16,896,92,900,0,1235
4,992,68,994,0,1235
16,1020,76,1022,0,1235
-16,1084,252,1113,0,1235
-32,1484,112,1488,0,1235
-136,1464,160,1478,0,1235
-112,1520,284,1550,0,1235
32,1340,176,1351,0,1235
80,944,192,966,0,1235
-32,924,164,938,0,1235
-96,1060,156,1075,1075,1235
-188,1124,140,1148,0,1235
-196,1068,188,1101,0,1235
-272,1124,260,1185,0,1235
-272,1284,176,1324,0,1235
-388,1340,124,1400,0,1235
-360,1252,124,1308,0,1235
-576,1436,192,1559,0,1235
-528,1248,156,1364,0,1235
-416,1496,-52,1553,0,1235
-256,1488,-52,1510,0,1235
-132,1212,4,1219,0,1235
-156,1200,56,1211,0,1235
-100,1292,-28,1296,0,1235
-72,1180,56,1183,0,1235
-80,1008,160,1023,0,1225
-40,1036,120,1043,0,1225
-20,992,176,1007,0,1225
4,928,176,944,0,1225
4,972,312,1020,0,1225
-52,1336,196,1351,0,1225
-128,1392,156,1406,0,1225
-144,1376,272,1409,0,1225
-104,1456,132,1465,0,1225
-60,1104,112,1111,0,1225
-72,956,120,966,0,1225
-156,1016,92,1032,1032,1225
-212,1112,184,1146,1032,1225
-264,1144,332,1220,0,1225
-256,1208,400,1297,0,1225
-276,1312,216,1358,0,1225
-452,1400,124,1476,0,1225
-564,1296,80,1415,0,1225
-592,1484,36,1598,0,1225
-560,1264,100,1386,0,1225
-436,1472,-92,1537,0,1225
-284,1476,-60,1504,0,1225
-192,1260,24,1274,0,1225
-160,1308,32,1318,0,1225
-116,1392,-4,1396,0,1225
-20,1212,56,1213,0,1258
16,1068,108,1073,0,1258
-4,972,112,978,978,1258
36,924,76,927,0,1258
48,892,120,901,0,1258
12,1036,164,1048,0,1258
-84,1380,124,1388,0,1258
-160,1440,164,1458,0,1258
-116,1612,156,1623,0,1258
-104,1452,112,1460,0,1258
-128,1072,140,1088,0,1258
-168,1008,164,1034,0,1258
-228,1060,156,1095,1095,1258
-316,1212,268,1280,0,1258
-308,1100,304,1182,0,1258
-288,1284,192,1329,0,1258
-400,1408,48,1464,0,1258
-520,1392,48,1486,0,1258
-644,1264,204,1433,0,1258
-388,1264,-4,1322,0,1258
-372,1564,-72,1609,0,1258
-308,1520,24,1551,0,1258
-180,1356,60,1369,0,1258
-148,1356,-16,1364,0,1258
-68,1296,-8,1297,0,1258
-16,1112,44,1112,0,1287
24,996,96,1000,0,1287
88,964,48,969,969,1287
96,1048,64,1054,0,1287
56,964,184,982,0,1287
-16,1220,240,1243,0,1287
-116,1408,156,1421,0,1287
-100,1596,156,1606,0,1287
-128,1476,176,1491,0,1287
-128,1084,88,1095,0,1287
-160,1036,76,1051,0,1287
-256,1136,100,1168,1168,1287
-308,1216,216,1272,0,1287
-320,1080,288,1162,0,1287
-308,1088,252,1158,0,1287
-356,1284,96,1335,0,1287
-456,1312,76,1391,0,1287
-640,1484,124,1620,0,1287
-416,1276,120,1347,0,1287
-356,1464,-4,1506,0,1287
-264,1440,4,1464,0,1287
-160,1228,60,1239,0,1287
-136,1200,44,1208,0,1287
-100,1180,12,1184,1184,1287
-68,1072,36,1074,0,1287
-16,1036,68,1038,0,1271
4,1088,68,1090,0,1271
24,1156,48,1157,0,1271
60,1120,88,1125,0,1271
28,1248,156,1258,0,1271
-92,1308,156,1320,0,1271
-84,1344,156,1355,0,1271
-124,1356,208,1377,0,1271
-116,1056,204,1081,0,1271
-128,924,204,954,0,1271
-100,1072,112,1082,1082,1271
-208,1144,192,1178,0,1271
-284,1084,356,1175,0,1271
-224,1124,284,1180,0,1271
-288,1376,164,1415,0,1271
-372,1368,124,1423,0,1271
-464,1604,76,1671,0,1271
-528,1116,192,1249,0,1271
-388,1388,-8,1441,0,1271
