G,T,D,S
2517,230.0,0,0
2568,230.0,0,0
2525,230.0,516,0
3059,230.0,0,3059
2779,230.0,534,0
2373,230.0,0,0
2309,230.0,0,0
2355,230.0,0,0
2534,230.0,0,0
2093,230.0,225,0
1829,230.0,0,0
2444,230.0,0,0
2767,230.0,0,2767
2456,230.0,938,0
1986,230.0,0,0
2231,230.0,0,0
2428,230.0,0,0
2381,230.0,442,0
2443,230.0,0,0
2925,230.0,0,2925
2542,230.0,544,0
2125,230.0,0,0
2165,230.0,0,0
2323,230.0,0,0
2057,230.0,198,0
1823,230.0,0,0
1600,230.0,0,0
1880,230.0,0,0
2208,230.0,0,2208
2085,230.0,608,0
1948,230.0,0,0
2167,230.0,0,0
2322,230.0,0,0
2453,230.0,0,0
2389,230.0,505,0
2535,230.0,0,0
2413,230.0,146,0
2001,230.0,0,0
1909,230.0,0,0
2080,230.0,0,0
1776,230.0,171,0
1761,230.0,0,0
1631,230.0,0,0
1682,230.0,0,0
2021,230.0,0,0
2193,230.0,0,2193
2020,200.0,562,0
2094,200.0,0,0
2497,200.0,0,0
2553,200.0,0,0
2389,200.0,533,0
2395,200.0,0,0
2624,200.0,0,2624
2142,230.0,235,0
1802,230.0,0,0
1850,230.0,0,0
1931,230.0,0,0
1835,230.0,129,0
1779,230.0,0,0
1638,230.0,0,0
2189,230.0,0,0
2367,230.0,0,2367
2219,200.0,729,0
1850,200.0,0,0
2121,200.0,0,0
2401,200.0,0,0
2714,200.0,0,0
2373,200.0,864,0
2737,200.0,0,2737
2700,230.0,364,0
2191,230.0,0,0
2024,230.0,0,0
1915,230.0,0,0
2126,230.0,0,0
1927,230.0,211,0
1639,230.0,0,0
2177,230.0,0,0
2592,230.0,0,2592
2435,200.0,953,0
2023,200.0,0,0
2115,200.0,0,0
2389,200.0,0,0
2570,200.0,0,0
2550,200.0,547,0
2816,200.0,0,2816
2554,230.0,266,0
2223,230.0,0,0
2384,230.0,0,0
2329,230.0,161,0
2368,230.0,0,0
2230,230.0,39,0
1824,230.0,0,0
2286,230.0,0,0
2580,230.0,0,2580
2369,200.0,756,0
2057,200.0,0,0
2450,200.0,0,0
2607,200.0,0,0
2664,200.0,0,0
2497,200.0,607,0
2836,200.0,0,2836
2387,230.0,339,0
2056,230.0,0,0
2193,230.0,0,0
2413,230.0,0,0
2371,230.0,357,0
2020,230.0,0,0
1854,230.0,0,0
2745,230.0,0,0
3150,230.0,0,3150
2588,200.0,1296,0
2172,200.0,0,0
2764,200.0,0,0
2887,200.0,0,0
2634,200.0,715,0
2681,200.0,0,0
3028,200.0,0,3028
2760,230.0,394,0
2620,230.0,0,0
2771,230.0,0,0
2892,230.0,0,0
2675,230.0,272,0
1964,230.0,0,0
2504,230.0,0,0
3220,230.0,0,3220
3017,200.0,1256,0
2383,200.0,0,0
2513,200.0,0,0
2968,200.0,0,0
3254,200.0,0,0
2690,200.0,871,0
3356,200.0,0,3356
3087,230.0,666,0
2881,230.0,0,0
3176,230.0,0,0
2750,230.0,295,0
3031,230.0,0,0
2326,230.0,281,0
2271,230.0,0,0
2949,230.0,0,0
3179,230.0,0,3179
2936,230.0,908,0
2638,230.0,0,0
3044,230.0,0,0
3701,230.0,0,0
2927,230.0,1063,0
3205,230.0,0,0
3231,230.0,0,3231
2887,230.0,304,0
2801,230.0,0,0
3067,230.0,0,0
2906,230.0,266,0
2650,230.0,0,0
2011,230.0,0,0
2566,230.0,0,0
3155,230.0,0,0
3167,230.0,0,3167
2284,200.0,1156,0
2731,200.0,0,0
3023,200.0,0,0
3096,200.0,0,0
2732,200.0,812,0
