G,T,D,S
1188,200.0,0,0
1193,200.0,0,0
1246,200.0,0,0
1453,200.0,0,1453
1395,130.0,301,0
1643,130.0,0,0
1561,130.0,248,0
1602,130.0,0,0
2043,130.0,0,0
1729,130.0,482,0
1417,130.0,0,0
1275,130.0,0,0
1016,130.0,0,0
912,130.0,0,0
833,130.0,0,0
925,130.0,0,0
1049,130.0,0,0
1442,130.0,0,0
1620,130.0,0,1620
1468,130.0,787,0
2064,130.0,0,0
1650,130.0,596,0
1266,130.0,0,0
1076,130.0,0,0
999,130.0,0,0
1016,130.0,0,0
1159,130.0,0,0
1347,130.0,0,0
1509,130.0,0,0
1687,130.0,0,1687
1622,200.0,688,0
1350,200.0,0,0
1714,200.0,0,0
2137,200.0,0,0
1480,200.0,787,0
1302,200.0,0,0
1153,200.0,0,0
1004,200.0,0,0
921,200.0,0,0
946,200.0,0,0
1087,200.0,0,0
1227,200.0,0,0
1574,200.0,0,1574
1404,130.0,653,0
1772,130.0,0,0
1809,130.0,0,0
1363,130.0,405,0
1146,130.0,0,0
1105,130.0,0,0
1148,130.0,0,0
1190,130.0,0,0
1308,130.0,0,0
1387,130.0,0,0
1444,130.0,0,0
1679,130.0,0,1679
1568,130.0,574,0
1398,130.0,0,0
2040,130.0,0,0
1877,130.0,642,0
1507,130.0,0,0
1350,130.0,0,0
1121,130.0,0,0
977,130.0,0,0
1003,130.0,0,0
1052,130.0,0,0
1064,130.0,0,0
1197,130.0,0,0
1605,130.0,0,1605
1546,130.0,628,0
1964,130.0,0,0
1951,130.0,418,0
1460,130.0,0,0
1332,130.0,0,0
1468,130.0,0,1468
1381,130.0,136,0
1020,130.0,0,0
1102,130.0,0,0
1403,130.0,0,0
1659,130.0,0,0
1438,130.0,639,0
1435,130.0,0,0
1521,130.0,0,0
2128,130.0,0,0
2703,130.0,0,2703
2630,130.0,1268,0
1908,130.0,0,0
1430,130.0,0,0
1319,130.0,0,0
1183,130.0,0,0
1027,130.0,0,0
977,130.0,0,0
1036,130.0,0,0
1125,130.0,0,0
1238,130.0,0,0
1386,130.0,0,0
1964,130.0,0,1964
1801,230.0,987,0
1563,230.0,0,0
1559,230.0,0,0
1469,230.0,0,0
1389,230.0,0,0
1405,230.0,0,0
1281,230.0,16,0
1438,230.0,0,0
1580,230.0,0,0
1907,230.0,0,1907
1458,200.0,626,0
1728,200.0,0,0
2062,200.0,0,0
1636,200.0,604,0
1456,200.0,0,0
1159,200.0,0,0
984,200.0,0,0
934,200.0,0,0
922,200.0,0,0
902,200.0,0,0
829,200.0,0,0
989,200.0,0,0
1477,200.0,0,0
1930,200.0,0,1930
1732,130.0,1101,0
1967,130.0,0,0
1735,130.0,235,0
1309,130.0,0,0
1018,130.0,0,0
1077,130.0,0,0
1024,130.0,59,0
1072,130.0,0,0
1297,130.0,0,1297
1204,230.0,273,0
1403,230.0,0,0
1718,230.0,0,0
1720,230.0,0,0
1532,230.0,516,0
1920,230.0,0,1920
1822,130.0,388,0
1446,130.0,0,0
1132,130.0,0,0
1086,130.0,0,0
876,130.0,0,0
828,130.0,0,0
825,130.0,0,0
832,130.0,0,0
995,130.0,0,0
1456,130.0,0,0
1964,130.0,0,1964
1723,130.0,1139,0
2451,130.0,0,0
1684,130.0,728,0
1254,130.0,0,0
1002,130.0,0,0
924,130.0,0,0
910,130.0,0,0
964,130.0,0,0
1090,130.0,0,0
1273,130.0,0,0
1399,130.0,0,0
1817,130.0,0,1817
1803,230.0,907,0
1398,230.0,0,0
1877,230.0,0,0
