G,T,D,S
1454,230.0,0,0
1270,230.0,0,0
1109,230.0,0,0
1098,230.0,0,0
1260,230.0,0,0
1615,230.0,0,0
1779,230.0,0,0
1992,230.0,0,0
2526,230.0,0,2526
2271,200.0,1428,0
2308,200.0,0,0
2126,200.0,37,0
2146,200.0,0,0
1764,200.0,20,0
2008,200.0,0,0
2853,200.0,0,0
3231,200.0,0,3231
2835,230.0,1467,0
2486,230.0,0,0
2367,230.0,0,0
2094,230.0,0,0
1669,230.0,0,0
1346,230.0,0,0
1289,230.0,0,0
1039,230.0,0,0
1212,230.0,0,0
2118,230.0,0,0
3152,230.0,0,0
3419,230.0,0,3419
2843,230.0,2380,0
2127,230.0,0,0
1767,230.0,0,0
1785,230.0,0,0
1998,230.0,0,0
1846,230.0,231,0
1757,230.0,0,0
2069,230.0,0,0
2563,230.0,0,2563
2437,430.0,806,0
2099,430.0,0,0
2003,430.0,0,0
1859,430.0,0,0
1510,430.0,0,0
1287,430.0,0,0
1057,430.0,0,0
1064,430.0,0,0
1259,430.0,0,0
1898,430.0,0,0
2243,430.0,0,2243
2231,230.0,1186,0
2119,230.0,0,0
2069,230.0,0,0
1904,230.0,0,0
1743,230.0,0,0
1963,230.0,0,0
1817,230.0,220,0
1853,230.0,0,0
1857,230.0,0,0
2359,230.0,0,0
2453,230.0,0,0
2234,230.0,636,0
2237,230.0,0,0
1961,230.0,3,0
1669,230.0,0,0
1415,230.0,0,0
1028,230.0,0,0
981,230.0,0,0
829,230.0,0,0
1437,230.0,0,0
2154,230.0,0,0
2253,230.0,0,2253
2103,130.0,1424,0
1791,130.0,0,0
1787,130.0,0,0
1515,130.0,0,0
1688,130.0,0,0
1714,130.0,0,0
1905,130.0,0,1905
1824,230.0,390,0
2142,230.0,0,0
2184,230.0,0,0
1869,230.0,360,0
1800,230.0,0,0
1735,230.0,0,0
1482,230.0,0,0
1319,230.0,0,0
1002,230.0,0,0
830,230.0,0,0
853,230.0,0,0
1259,230.0,0,0
1772,230.0,0,0
1894,230.0,0,1894
1818,200.0,1064,0
1646,200.0,0,0
1539,200.0,0,0
1486,200.0,0,0
1718,200.0,0,0
1939,200.0,0,1939
1590,230.0,453,0
1710,230.0,0,0
2049,230.0,0,0
2132,230.0,0,0
1818,230.0,542,0
1590,230.0,0,0
1508,230.0,0,0
1365,230.0,0,0
1227,230.0,0,0
1200,230.0,0,0
981,230.0,0,0
1001,230.0,0,0
1021,230.0,0,0
1513,230.0,0,0
1733,230.0,0,0
1798,230.0,0,0
1945,230.0,0,1945
1850,200.0,964,0
1764,200.0,0,0
1622,200.0,0,0
1735,200.0,0,0
1472,200.0,113,0
1819,200.0,0,0
1958,200.0,0,0
2441,200.0,0,0
2524,200.0,0,2524
1971,230.0,1052,0
1623,230.0,0,0
1502,230.0,0,0
1391,230.0,0,0
1208,230.0,0,0
1067,230.0,0,0
973,230.0,0,0
1052,230.0,0,0
1258,230.0,0,0
1582,230.0,0,0
1784,230.0,0,0
1930,230.0,0,0
2043,230.0,0,2043
1821,230.0,1070,0
1628,230.0,0,0
1905,230.0,0,0
1617,230.0,277,0
1665,230.0,0,0
1701,230.0,0,0
2032,230.0,0,0
2208,230.0,0,2208
1971,230.0,591,0
1620,230.0,0,0
1449,230.0,0,0
1306,230.0,0,0
1264,230.0,0,0
1292,230.0,0,0
1047,230.0,28,0
1112,230.0,0,0
1204,230.0,0,0
1549,230.0,0,0
1673,230.0,0,0
1725,230.0,0,0
1789,230.0,0,0
1896,230.0,0,1896
1827,200.0,849,0
1861,200.0,0,0
1851,200.0,34,0
1830,200.0,0,0
1667,200.0,0,0
2013,200.0,0,0
2252,200.0,0,2252
1931,230.0,585,0
1602,230.0,0,0
1449,230.0,0,0
1330,230.0,0,0
1226,230.0,0,0
1231,230.0,0,0
1078,230.0,5,0
1114,230.0,0,0
1255,230.0,0,0
1590,230.0,0,0
1761,230.0,0,0
1974,230.0,0,0
2158,230.0,0,2158
2105,200.0,1080,0
1924,200.0,0,0
2120,200.0,0,0
1932,200.0,196,0
1920,200.0,0,0
1931,200.0,0,0
2419,200.0,0,0
2583,200.0,0,2583
2366,230.0,663,0
2148,230.0,0,0
1865,230.0,0,0
1576,230.0,0,0
1273,230.0,0,0
1099,230.0,0,0
956,230.0,0,0
1102,230.0,0,0
1584,230.0,0,0
2014,230.0,0,0
2242,230.0,0,0
2276,230.0,0,0
2293,230.0,0,2293
2119,200.0,1337,0
1979,200.0,0,0
1991,200.0,0,0
1911,200.0,12,0
1857,200.0,0,0
1787,200.0,0,0
2279,200.0,0,0
2502,200.0,0,2502
2197,230.0,715,0
1935,230.0,0,0
1874,230.0,0,0
1732,230.0,0,0
1400,230.0,0,0
1103,230.0,0,0
858,230.0,0,0
859,230.0,0,0
1319,230.0,0,0
1815,230.0,0,0
2122,230.0,0,0
2148,230.0,0,0
2194,230.0,0,0
2281,230.0,0,2281
1948,200.0,1423,0
1750,200.0,0,0
1641,200.0,0,0
1762,200.0,0,0
1518,200.0,121,0
1838,200.0,0,0
2072,200.0,0,2072
1941,230.0,554,0
1736,230.0,0,0
1723,230.0,0,0
1658,230.0,0,0
1597,230.0,0,0
1410,230.0,0,0
1159,230.0,0,0
1056,230.0,0,0
1173,230.0,0,0
1641,230.0,0,0
1722,230.0,0,1722
1717,200.0,666,0
1971,200.0,0,0
2064,200.0,0,0
1998,200.0,347,0
1678,200.0,0,0
1863,200.0,0,0
1511,200.0,185,0
1706,200.0,0,0
1726,200.0,0,0
2210,200.0,0,0
2196,200.0,699,0
1851,200.0,0,0
1666,200.0,0,0
1524,200.0,0,0
1443,200.0,0,0
1387,200.0,0,0
1193,200.0,0,0
902,200.0,0,0
999,200.0,0,0
1334,200.0,0,0
1668,200.0,0,0
1730,200.0,0,0
1797,200.0,0,1797
1787,130.0,895,0
1764,130.0,0,0
1560,130.0,0,0
1615,130.0,0,0
1747,130.0,0,0
1536,130.0,187,0
1568,130.0,0,0
1767,130.0,0,0
1980,130.0,0,1980
1771,230.0,444,0
1472,230.0,0,0
1395,230.0,0,0
1357,230.0,0,0
1363,230.0,0,0
1448,230.0,0,0
1240,230.0,91,0
1162,230.0,0,0
1077,230.0,0,0
1400,230.0,0,0
1443,230.0,0,1443
1286,200.0,366,0
1436,200.0,0,0
1703,200.0,0,0
1830,200.0,0,0
1734,200.0,544,0
1714,200.0,0,0
1611,200.0,0,0
1679,200.0,0,0
1501,200.0,68,0
1780,200.0,0,0
1845,200.0,0,1845
1683,200.0,344,0
1419,200.0,0,0
1357,200.0,0,0
1324,200.0,0,0
1344,200.0,0,0
1269,200.0,20,0
1063,200.0,0,0
1092,200.0,0,0
1191,200.0,0,0
1546,200.0,0,0
1597,200.0,0,1597
1474,130.0,534,0
1492,130.0,0,0
1546,130.0,0,0
1645,130.0,0,0
1609,130.0,171,0
1698,130.0,0,0
1521,130.0,89,0
1696,130.0,0,1696
1671,200.0,175,0
2020,200.0,0,0
1947,200.0,349,0
1660,200.0,0,0
1518,200.0,0,0
1443,200.0,0,0
1369,200.0,0,0
1251,200.0,0,0
1116,200.0,0,0
906,200.0,0,0
901,200.0,0,0
1272,200.0,0,0
1561,200.0,0,0
1775,200.0,0,0
2076,200.0,0,0
2091,200.0,0,2091
1882,130.0,1190,0
1683,130.0,0,0
1634,130.0,0,0
1464,130.0,0,0
1636,130.0,0,0
1617,130.0,172,0
2021,130.0,0,0
2139,130.0,0,2139
1695,230.0,522,0
1656,230.0,0,0
1728,230.0,0,0
1643,230.0,72,0
1640,230.0,0,0
1541,230.0,0,0
1176,230.0,0,0
798,230.0,0,0
890,230.0,0,0
1229,230.0,0,0
1460,230.0,0,0
1755,230.0,0,0
1964,230.0,0,1964
1903,200.0,1166,0
1765,200.0,0,0
1819,200.0,0,0
1957,200.0,0,0
1796,200.0,192,0
1605,200.0,0,0
1574,200.0,0,0
1870,200.0,0,1870
1614,230.0,296,0
1361,230.0,0,0
1443,230.0,0,0
1549,230.0,0,0
1549,230.0,0,0
1460,230.0,188,0
1107,230.0,0,0
1155,230.0,0,0
1186,230.0,0,0
1671,230.0,0,0
1727,230.0,0,1727
1520,130.0,620,0
1491,130.0,0,0
1538,130.0,0,0
1641,130.0,0,0
1535,130.0,150,0
1581,130.0,0,0
1539,130.0,46,0
1765,130.0,0,0
1776,130.0,0,0
2095,130.0,0,2095
1930,200.0,556,0
1523,200.0,0,0
1445,200.0,0,0
1443,200.0,0,0
1462,200.0,0,0
1406,200.0,19,0
1153,200.0,0,0
983,200.0,0,0
874,200.0,0,0
1359,200.0,0,0
1661,200.0,0,1661
1628,200.0,787,0
1826,200.0,0,0
2062,200.0,0,0
2088,200.0,0,0
1760,200.0,460,0
1868,200.0,0,0
1620,200.0,108,0
1768,200.0,0,0
1839,200.0,0,0
2333,200.0,0,2333
2189,230.0,713,0
1751,230.0,0,0
1723,230.0,0,0
1702,230.0,0,0
1560,230.0,0,0
1287,230.0,0,0
960,230.0,0,0
917,230.0,0,0
892,230.0,0,0
1372,230.0,0,0
1797,230.0,0,0
1959,230.0,0,0
2269,230.0,0,0
2336,230.0,0,2336
1988,200.0,1444,0
1625,200.0,0,0
1947,200.0,0,0
1935,200.0,322,0
2006,200.0,0,0
1968,200.0,71,0
2401,200.0,0,2401
2227,230.0,433,0
1919,230.0,0,0
1760,230.0,0,0
1613,230.0,0,0
1564,230.0,0,0
1411,230.0,0,0
1133,230.0,0,0
1072,230.0,0,0
745,230.0,0,0
1154,230.0,0,0
1776,230.0,0,0
2476,230.0,0,0
2726,230.0,0,2726
2044,200.0,1981,0
1728,200.0,0,0
1933,200.0,0,0
1944,200.0,0,0
1851,200.0,216,0
2107,200.0,0,0
2339,200.0,0,0
2482,200.0,0,2482
2103,330.0,631,0
2103,330.0,0,0
2361,330.0,0,0
2457,330.0,0,0
2131,330.0,354,0
1601,330.0,0,0
1114,330.0,0,0
1036,330.0,0,0
945,330.0,0,0
1091,330.0,0,0
1886,330.0,0,0
2885,330.0,0,0
2902,330.0,0,2902
2138,200.0,1957,0
2055,200.0,0,0
1988,200.0,0,0
1621,200.0,0,0
1691,200.0,0,0
1818,200.0,0,0
2235,200.0,0,2235
2131,330.0,614,0
1810,330.0,0,0
1702,330.0,0,0
1748,330.0,0,0
1674,330.0,46,0
1448,330.0,0,0
1135,330.0,0,0
916,330.0,0,0
1023,330.0,0,0
1284,330.0,0,0
1713,330.0,0,0
1997,330.0,0,0
2213,330.0,0,0
2370,330.0,0,2370
2129,200.0,1454,0
1818,200.0,0,0
1704,200.0,0,0
1598,200.0,0,0
1638,200.0,0,0
1915,200.0,0,0
2318,200.0,0,0
2572,200.0,0,2572
2254,230.0,974,0
2050,230.0,0,0
1868,230.0,0,0
1818,230.0,0,0
1479,230.0,0,0
1152,230.0,0,0
841,230.0,0,0
831,230.0,0,0
1029,230.0,0,0
1611,230.0,0,0
2197,230.0,0,0
2437,230.0,0,0
2471,230.0,0,2471
1868,230.0,1640,0
1780,230.0,0,0
1650,230.0,0,0
1720,230.0,0,0
1844,230.0,0,0
1832,230.0,194,0
1946,230.0,0,0
2349,230.0,0,2349
2266,230.0,517,0
1919,230.0,0,0
1755,230.0,0,0
1555,230.0,0,0
1398,230.0,0,0
1210,230.0,0,0
906,230.0,0,0
908,230.0,0,0
1009,230.0,0,0
1453,230.0,0,0
1995,230.0,0,0
2146,230.0,0,2146
1902,200.0,1240,0
1856,200.0,0,0
1796,200.0,0,0
1776,200.0,0,0
2140,200.0,0,0
1712,200.0,364,0
1750,200.0,0,0
1863,200.0,0,0
2325,200.0,0,2325
2247,230.0,613,0
1774,230.0,0,0
1618,230.0,0,0
1496,230.0,0,0
1356,230.0,0,0
1174,230.0,0,0
957,230.0,0,0
949,230.0,0,0
1132,230.0,0,0
1615,230.0,0,0
2138,230.0,0,0
2370,230.0,0,2370
2178,200.0,1421,0
1993,200.0,0,0
1867,200.0,0,0
1989,200.0,0,0
1684,200.0,122,0
1551,200.0,0,0
1630,200.0,0,0
1924,200.0,0,0
2588,200.0,0,2588
2562,230.0,1037,0
2171,230.0,0,0
1873,230.0,0,0
1843,230.0,0,0
1749,230.0,0,0
1396,230.0,0,0
1075,230.0,0,0
897,230.0,0,0
806,230.0,0,0
1085,230.0,0,0
1671,230.0,0,0
2415,230.0,0,0
2660,230.0,0,2660
2369,230.0,1854,0
1933,230.0,0,0
1675,230.0,0,0
1745,230.0,0,0
1806,230.0,0,0
1832,230.0,0,0
1683,230.0,157,0
1913,230.0,0,0
2302,230.0,0,0
2088,230.0,619,0
1759,230.0,0,0
1603,230.0,0,0
1546,230.0,0,0
1407,230.0,0,0
1219,230.0,0,0
899,230.0,0,0
780,230.0,0,0
818,230.0,0,0
1287,230.0,0,0
1680,230.0,0,0
2025,230.0,0,0
2207,230.0,0,2207
2152,130.0,1427,0
1820,130.0,0,0
1726,130.0,0,0
1800,130.0,0,0
1681,130.0,74,0
1764,130.0,0,0
1624,130.0,83,0
2132,130.0,0,2132
2128,230.0,508,0
1841,230.0,0,0
1703,230.0,0,0
1569,230.0,0,0
1506,230.0,0,0
1373,230.0,0,0
1192,230.0,0,0
946,230.0,0,0
933,230.0,0,0
1157,230.0,0,0
1577,230.0,0,0
1868,230.0,0,0
2038,230.0,0,0
2169,230.0,0,2169
2039,200.0,1236,0
1780,200.0,0,0
1737,200.0,0,0
1706,200.0,0,0
1592,200.0,0,0
1731,200.0,0,0
