G,T,D,S
1115,130.0,0,0
1161,130.0,0,0
1143,130.0,63,0
1084,130.0,0,0
1088,130.0,0,0
1222,130.0,0,0
1280,130.0,0,0
1643,130.0,0,1643
1264,200.0,559,0
1539,200.0,0,0
1633,200.0,0,0
1438,200.0,369,0
1338,200.0,0,0
1275,200.0,0,0
1120,200.0,0,0
913,200.0,0,0
935,200.0,0,0
1014,200.0,0,0
1038,200.0,0,0
1154,200.0,0,0
1438,200.0,0,1438
1395,200.0,525,0
1618,200.0,0,0
1356,200.0,223,0
1050,200.0,0,0
1050,200.0,0,0
1112,200.0,0,0
1144,200.0,0,0
1076,200.0,94,0
1136,200.0,0,0
1278,200.0,0,1278
1204,200.0,202,0
1495,200.0,0,0
1459,200.0,291,0
1490,200.0,0,0
1602,200.0,0,0
1344,200.0,143,0
1276,200.0,0,0
1280,200.0,0,0
1167,200.0,4,0
982,200.0,0,0
910,200.0,0,0
899,200.0,0,0
918,200.0,0,0
1003,200.0,0,0
1354,200.0,0,0
1565,200.0,0,0
1577,200.0,0,0
1636,200.0,0,1636
1239,130.0,737,0
1007,130.0,0,0
994,130.0,0,0
1089,130.0,0,0
1072,130.0,95,0
1091,130.0,0,0
1164,130.0,0,0
1328,130.0,0,1328
1237,200.0,256,0
1557,200.0,0,0
1372,200.0,320,0
1576,200.0,0,0
1686,200.0,0,0
1423,200.0,314,0
1353,200.0,0,0
1315,200.0,0,0
1135,200.0,0,0
963,200.0,0,0
879,200.0,0,0
888,200.0,0,0
930,200.0,0,0
1032,200.0,0,0
1443,200.0,0,0
1579,200.0,0,0
1763,200.0,0,1763
1520,130.0,884,0
1148,130.0,0,0
1162,130.0,0,0
1191,130.0,0,0
1123,130.0,43,0
1088,130.0,0,0
1070,130.0,0,0
1210,130.0,0,0
1215,130.0,0,0
1532,130.0,0,1532
1328,200.0,462,0
1531,200.0,0,0
1562,200.0,0,0
1392,200.0,234,0
1385,200.0,0,0
1381,200.0,0,0
1221,200.0,0,0
997,200.0,0,0
888,200.0,0,0
901,200.0,0,0
908,200.0,0,0
1143,200.0,0,0
1557,200.0,0,0
1622,200.0,0,0
1760,200.0,0,1760
1340,130.0,872,0
1057,130.0,0,0
1098,130.0,0,0
1093,130.0,41,0
1072,130.0,0,0
992,130.0,0,0
1117,130.0,0,0
1244,130.0,0,0
1325,130.0,0,0
1552,130.0,0,1552
1355,200.0,560,0
1761,200.0,0,0
1552,200.0,406,0
1364,200.0,0,0
1395,200.0,0,0
1415,200.0,0,0
1149,200.0,51,0
951,200.0,0,0
863,200.0,0,0
903,200.0,0,0
918,200.0,0,0
1321,200.0,0,0
1599,200.0,0,0
1628,200.0,0,1628
1583,200.0,765,0
1206,200.0,0,0
1116,200.0,0,0
1116,200.0,0,0
1134,200.0,0,0
1074,200.0,18,0
1083,200.0,0,0
1193,200.0,0,0
1282,200.0,0,1282
1201,200.0,208,0
1487,200.0,0,0
1395,200.0,286,0
