G,T,D,S
1096,200.0,0,0
1304,200.0,0,0
1357,200.0,0,0
1485,200.0,0,1485
1280,200.0,579,0
828,200.0,0,0
1166,200.0,0,0
1130,200.0,338,0
1056,200.0,0,0
1047,200.0,0,0
996,200.0,0,0
1074,200.0,0,0
1108,200.0,0,0
1123,200.0,0,0
1323,200.0,0,1323
1285,200.0,327,0
1441,200.0,0,0
1406,200.0,156,0
1037,200.0,0,0
1326,200.0,0,0
1327,200.0,0,1327
1110,200.0,290,0
920,200.0,0,0
934,200.0,0,0
936,200.0,0,0
906,200.0,16,0
1010,200.0,0,0
1165,200.0,0,0
1239,200.0,0,0
1431,200.0,0,0
1498,200.0,0,1498
991,200.0,592,0
951,200.0,0,0
1304,200.0,0,0
1177,200.0,353,0
1116,200.0,0,0
1057,200.0,0,0
1006,200.0,0,0
1071,200.0,0,0
1053,200.0,65,0
1191,200.0,0,0
1308,200.0,0,0
1317,200.0,0,0
1570,200.0,0,1570
1175,200.0,517,0
1080,200.0,0,0
1356,200.0,0,0
1181,200.0,276,0
1020,200.0,0,0
944,200.0,0,0
954,200.0,0,0
953,200.0,0,0
975,200.0,0,0
1113,200.0,0,0
1252,200.0,0,0
1351,200.0,0,0
1523,200.0,0,1523
1048,200.0,570,0
997,200.0,0,0
1296,200.0,0,0
1106,200.0,299,0
1115,200.0,0,0
1022,200.0,9,0
1071,200.0,0,0
1122,200.0,0,0
1118,200.0,100,0
1195,200.0,0,0
1312,200.0,0,0
1285,200.0,194,0
1506,200.0,0,0
1167,200.0,221,0
1052,200.0,0,0
1606,200.0,0,0
1166,200.0,554,0
1047,200.0,0,0
979,200.0,0,0
1021,200.0,0,0
967,200.0,42,0
975,200.0,0,0
1128,200.0,0,0
1239,200.0,0,0
1319,200.0,0,0
1450,200.0,0,1450
1142,130.0,483,0
876,130.0,0,0
1223,130.0,0,0
1170,130.0,347,0
1105,130.0,0,0
1055,130.0,0,0
1014,130.0,0,0
1092,130.0,0,0
1080,130.0,78,0
1168,130.0,0,0
1246,130.0,0,1246
1242,200.0,166,0
1484,200.0,0,0
1268,200.0,242,0
1122,200.0,0,0
1340,200.0,0,0
1251,200.0,218,0
1116,200.0,0,0
1044,200.0,0,0
984,200.0,0,0
943,200.0,0,0
927,200.0,0,0
969,200.0,0,0
1172,200.0,0,0
1346,200.0,0,0
1556,200.0,0,1556
1179,130.0,629,0
940,130.0,0,0
1338,130.0,0,0
1137,130.0,398,0
1080,130.0,0,0
1017,130.0,0,0
1100,130.0,0,0
1095,130.0,83,0
1081,130.0,0,0
1192,130.0,0,0
1285,130.0,0,0
1357,130.0,0,0
1532,130.0,0,1532
1095,200.0,451,0
1185,200.0,0,0
1365,200.0,0,0
1205,200.0,270,0
1025,200.0,0,0
969,200.0,0,0
929,200.0,0,0
958,200.0,0,0
959,200.0,0,0
1055,200.0,0,0
1284,200.0,0,0
1367,200.0,0,0
1506,200.0,0,1506
1195,200.0,577,0
895,200.0,0,0
1325,200.0,0,0
1102,200.0,430,0
1042,200.0,0,0
1013,200.0,0,0
1024,200.0,0,0
1135,200.0,0,0
1122,200.0,122,0
1199,200.0,0,0
1313,200.0,0,0
1234,200.0,191,0
1408,200.0,0,0
1202,200.0,174,0
973,200.0,0,0
1269,200.0,0,0
1326,200.0,0,1326
1080,130.0,353,0
967,130.0,0,0
1004,130.0,0,0
1008,130.0,0,0
947,130.0,41,0
1032,130.0,0,0
1257,130.0,0,0
1321,130.0,0,0
1526,130.0,0,1526
1149,200.0,579,0
844,200.0,0,0
1312,200.0,0,0
1217,200.0,468,0
1091,200.0,0,0
1089,200.0,0,0
1064,200.0,0,0
1073,200.0,0,0
1078,200.0,0,0
1146,200.0,0,0
1222,200.0,0,0
1130,200.0,158,0
1176,200.0,0,0
1318,200.0,0,0
1321,200.0,0,0
1039,200.0,191,0
1275,200.0,0,0
1285,200.0,0,1285
1132,130.0,246,0
961,130.0,0,0
999,130.0,0,0
1034,130.0,0,0
987,130.0,73,0
1045,130.0,0,0
1294,130.0,0,0
1345,130.0,0,1345
1327,130.0,358,0
1104,130.0,0,0
918,130.0,0,0
1257,130.0,0,0
1097,130.0,339,0
1051,130.0,0,0
1047,130.0,0,0
1037,130.0,0,0
1099,130.0,0,0
1099,130.0,0,0
1165,130.0,0,0
1312,130.0,0,1312
1274,200.0,275,0
1430,200.0,0,0
1360,200.0,156,0
1097,200.0,0,0
1343,200.0,0,0
1268,200.0,246,0
1044,200.0,0,0
972,200.0,0,0
927,200.0,0,0
872,200.0,0,0
916,200.0,0,0
1132,200.0,0,0
1311,200.0,0,0
1466,200.0,0,0
1535,200.0,0,1535
832,200.0,663,0
1105,200.0,0,0
1209,200.0,0,0
1115,200.0,377,0
1103,200.0,0,0
1078,200.0,0,0
1094,200.0,0,0
1123,200.0,0,0
1102,200.0,45,0
1225,200.0,0,0
1220,200.0,123,0
1343,200.0,0,0
1527,200.0,0,1527
1016,230.0,307,0
1273,230.0,0,0
1271,230.0,257,0
1159,230.0,0,0
1019,230.0,0,0
943,230.0,0,0
941,230.0,0,0
927,230.0,0,0
1040,230.0,0,0
1246,230.0,0,0
1270,230.0,0,0
1489,230.0,0,1489
1222,200.0,562,0
910,200.0,0,0
1260,200.0,0,0
1094,200.0,350,0
1057,200.0,0,0
957,200.0,0,0
1011,200.0,0,0
1098,200.0,0,0
1084,200.0,141,0
1217,200.0,0,0
1337,200.0,0,0
1339,200.0,0,0
1527,200.0,0,0
1132,200.0,443,0
1305,200.0,0,0
1310,200.0,0,0
1102,130.0,178,0
987,130.0,0,0
926,130.0,0,0
901,130.0,0,0
886,130.0,0,0
1044,130.0,0,0
1249,130.0,0,0
1321,130.0,0,0
1533,130.0,0,1533
1322,130.0,647,0
821,130.0,0,0
1174,130.0,0,0
1125,130.0,353,0
1051,130.0,0,0
1045,130.0,0,0
983,130.0,0,0
1050,130.0,0,0
1035,130.0,67,0
1138,130.0,0,0
1281,130.0,0,0
1313,130.0,0,0
1598,130.0,0,1598
1310,230.0,563,0
1071,230.0,0,0
1292,230.0,0,0
1177,230.0,221,0
1052,230.0,0,0
967,230.0,0,0
939,230.0,0,0
913,230.0,0,0
945,230.0,0,0
1068,230.0,0,0
1277,230.0,0,0
1375,230.0,0,0
1492,230.0,0,1492
1183,200.0,579,0
904,200.0,0,0
1206,200.0,0,0
1082,200.0,302,0
987,200.0,0,0
1013,200.0,0,0
995,200.0,26,0
1096,200.0,0,0
1078,200.0,101,0
1235,200.0,0,0
1304,200.0,0,1304
1280,200.0,226,0
1392,200.0,0,0
1247,200.0,112,0
1156,200.0,0,0
1364,200.0,0,0
1258,200.0,208,0
1052,200.0,0,0
955,200.0,0,0
891,200.0,0,0
877,200.0,0,0
971,200.0,0,0
1128,200.0,0,0
1281,200.0,0,0
1421,200.0,0,0
1544,200.0,0,1544
977,130.0,667,0
994,130.0,0,0
1266,130.0,0,0
1097,130.0,289,0
996,130.0,0,0
986,130.0,0,0
1013,130.0,0,0
1119,130.0,0,1119
1097,230.0,133,0
1158,230.0,0,0
1270,230.0,0,0
1289,230.0,0,0
1439,230.0,0,0
1335,230.0,342,0
1133,230.0,0,0
1315,230.0,0,0
1253,130.0,182,0
1067,130.0,0,0
937,130.0,0,0
941,130.0,0,0
969,130.0,0,0
961,130.0,32,0
1000,130.0,0,0
1243,130.0,0,0
1338,130.0,0,0
1486,130.0,0,1486
1170,130.0,525,0
826,130.0,0,0
1160,130.0,0,0
1355,130.0,0,0
1097,130.0,529,0
1038,130.0,0,0
1064,130.0,0,0
1166,130.0,0,0
1159,130.0,128,0
1101,130.0,0,0
1200,130.0,0,0
1209,130.0,0,0
1314,130.0,0,0
1571,130.0,0,1571
1158,200.0,470,0
1028,200.0,0,0
1071,200.0,0,0
1135,200.0,0,0
933,200.0,107,0
1014,200.0,0,0
1081,200.0,0,0
1003,200.0,148,0
944,200.0,0,0
1101,200.0,0,0
1269,200.0,0,0
1369,200.0,0,0
1533,200.0,0,1533
865,130.0,589,0
1104,130.0,0,0
1213,130.0,0,0
996,130.0,348,0
1008,130.0,0,0
1064,130.0,0,0
1077,130.0,0,0
1092,130.0,0,0
1109,130.0,0,0
1273,130.0,0,1273
1231,200.0,277,0
1264,200.0,0,0
1402,200.0,0,0
1122,200.0,171,0
1167,200.0,0,0
1308,200.0,0,0
1112,200.0,186,0
933,200.0,0,0
951,200.0,0,0
955,200.0,0,0
943,200.0,22,0
1070,200.0,0,0
1311,200.0,0,0
1415,200.0,0,0
1570,200.0,0,1570
1005,130.0,627,0
710,130.0,0,0
1159,130.0,0,0
1126,130.0,449,0
1065,130.0,0,0
1107,130.0,0,0
1046,130.0,42,0
1153,130.0,0,0
1111,130.0,107,0
1163,130.0,0,0
1243,130.0,0,0
1264,130.0,0,0
1360,130.0,0,0
1368,130.0,0,1368
1068,200.0,257,0
1282,200.0,0,0
1248,200.0,214,0
1133,200.0,0,0
982,200.0,0,0
918,200.0,0,0
918,200.0,0,0
936,200.0,0,0
1043,200.0,0,0
1210,200.0,0,0
1312,200.0,0,0
1449,200.0,0,1449
1309,200.0,531,0
876,200.0,0,0
1216,200.0,0,0
1107,200.0,340,0
1028,200.0,0,0
1018,200.0,0,0
1015,200.0,0,0
1083,200.0,0,0
1098,200.0,0,0
1156,200.0,0,0
1281,200.0,0,0
1303,200.0,0,0
1572,200.0,0,1572
1146,200.0,557,0
1112,200.0,0,0
1321,200.0,0,0
1159,200.0,209,0
1043,200.0,0,0
933,200.0,0,0
995,200.0,0,0
1014,200.0,0,0
1051,200.0,0,0
1075,200.0,0,0
1234,200.0,0,0
1369,200.0,0,0
1534,200.0,0,1534
1023,200.0,601,0
929,200.0,0,0
1281,200.0,0,0
1099,200.0,352,0
1083,200.0,0,0
1019,200.0,0,0
1035,200.0,0,0
1080,200.0,0,0
1079,200.0,61,0
1149,200.0,0,0
1345,200.0,0,1345
1336,200.0,266,0
1661,200.0,0,0
1205,200.0,325,0
1180,200.0,0,0
1330,200.0,0,0
1165,200.0,150,0
1026,200.0,0,0
