G,T,D,S
739,430.0,0,0
4343,430.0,0,4343
2531,430.0,3604,0
763,430.0,0,0
407,430.0,0,0
476,430.0,0,0
618,430.0,0,0
955,430.0,0,0
2329,430.0,0,0
3157,430.0,0,3157
2013,430.0,2750,0
907,430.0,0,0
542,430.0,0,0
797,430.0,0,0
889,430.0,0,0
1019,430.0,0,0
4311,430.0,0,4311
2003,430.0,3769,0
674,430.0,0,0
335,430.0,0,0
710,430.0,0,0
773,430.0,0,0
707,430.0,438,0
2537,430.0,0,0
3156,430.0,0,3156
1403,430.0,2449,0
725,430.0,0,0
765,430.0,0,0
1127,430.0,0,0
967,430.0,402,0
2531,430.0,0,0
3001,430.0,0,3001
1440,330.0,2034,0
764,330.0,0,0
541,330.0,0,0
586,330.0,0,0
642,330.0,0,0
1017,330.0,0,0
3788,330.0,0,3788
3103,230.0,3247,0
1385,230.0,0,0
1005,230.0,0,0
1153,230.0,0,0
1178,230.0,0,0
963,230.0,173,0
2276,230.0,0,0
4110,230.0,0,4110
1715,430.0,3147,0
680,430.0,0,0
472,430.0,0,0
603,430.0,0,0
887,430.0,0,0
1182,430.0,0,0
3164,430.0,0,0
3352,430.0,0,3352
1585,430.0,2880,0
1013,430.0,0,0
1129,430.0,0,0
1035,430.0,116,0
992,430.0,0,0
2366,430.0,0,0
3768,430.0,0,3768
1508,430.0,2776,0
614,430.0,0,0
555,430.0,0,0
605,430.0,0,0
587,430.0,0,0
1034,430.0,0,0
3448,430.0,0,3448
2938,430.0,2861,0
1257,430.0,0,0
668,430.0,0,0
753,430.0,0,0
905,430.0,0,0
1025,430.0,0,0
2188,430.0,0,0
2815,430.0,0,2815
1634,430.0,2147,0
969,430.0,0,0
617,430.0,0,0
612,430.0,0,0
951,430.0,0,0
918,430.0,0,0
3490,430.0,0,3490
3293,230.0,2572,0
1493,230.0,0,0
838,230.0,0,0
673,230.0,0,0
881,230.0,0,0
1018,230.0,0,0
1335,230.0,0,0
4056,230.0,0,4056
1802,330.0,3383,0
1116,330.0,0,0
548,330.0,0,0
652,330.0,0,0
1019,330.0,0,0
824,330.0,471,0
3655,330.0,0,3655
3115,430.0,2831,0
1445,430.0,0,0
1141,430.0,0,0
1176,430.0,0,0
1180,430.0,0,0
1093,430.0,39,0
1577,430.0,0,0
4677,430.0,0,4677
1837,430.0,3584,0
734,430.0,0,0
403,430.0,0,0
361,430.0,0,0
562,430.0,0,0
735,430.0,0,0
3435,430.0,0,0
3517,430.0,0,3517
1502,430.0,3156,0
930,430.0,0,0
858,430.0,0,0
890,430.0,0,0
844,430.0,0,0
1121,430.0,0,0
3922,430.0,0,3922
1890,430.0,3078,0
978,430.0,0,0
535,430.0,0,0
488,430.0,0,0
635,430.0,0,0
640,430.0,0,0
1938,430.0,0,0
4000,430.0,0,4000
2542,430.0,3512,0
1097,430.0,0,0
993,430.0,0,0
827,430.0,0,0
733,430.0,0,0
687,430.0,0,0
2518,430.0,0,0
2951,430.0,0,2951
1418,430.0,2264,0
914,430.0,0,0
360,430.0,0,0
651,430.0,0,0
776,430.0,0,0
1005,430.0,0,0
3422,430.0,0,3422
3094,330.0,3062,0
1812,330.0,0,0
984,330.0,0,0
947,330.0,0,0
928,330.0,0,0
892,330.0,0,0
1827,330.0,0,0
3089,330.0,0,3089
2078,430.0,2197,0
1111,430.0,0,0
737,430.0,0,0
673,430.0,0,0
703,430.0,0,0
701,430.0,0,0
2485,430.0,0,0
2814,430.0,0,2814
2086,230.0,2113,0
1235,230.0,0,0
981,230.0,0,0
786,230.0,0,0
811,230.0,0,0
740,230.0,0,0
2881,230.0,0,2881
2382,230.0,2141,0
1490,230.0,0,0
856,230.0,0,0
464,230.0,0,0
826,230.0,0,0
736,230.0,0,0
1223,230.0,0,0
3071,230.0,0,3071
2318,230.0,2335,0
976,230.0,0,0
708,230.0,0,0
736,230.0,0,0
788,230.0,0,0
774,230.0,80,0
3160,230.0,0,3160
2517,330.0,2386,0
1136,330.0,0,0
644,330.0,0,0
491,330.0,0,0
629,330.0,0,0
609,330.0,0,0
1550,330.0,0,0
3093,330.0,0,3093
1984,330.0,2484,0
986,330.0,0,0
592,330.0,0,0
772,330.0,0,0
934,330.0,0,0
954,330.0,0,0
3109,330.0,0,3109
2433,330.0,2517,0
1110,330.0,0,0
694,330.0,0,0
410,330.0,0,0
724,330.0,0,0
717,330.0,0,0
2319,330.0,0,0
2994,330.0,0,2994
1658,330.0,2277,0
952,330.0,0,0
595,330.0,0,0
692,330.0,0,0
807,330.0,0,0
1253,330.0,0,0
3043,330.0,0,3043
1916,330.0,2448,0
1183,330.0,0,0
594,330.0,0,0
380,330.0,0,0
625,330.0,0,0
611,330.0,0,0
1910,330.0,0,0
3245,330.0,0,3245
1756,330.0,2634,0
1014,330.0,0,0
769,330.0,0,0
717,330.0,0,0
841,330.0,0,0
1076,330.0,0,0
3195,330.0,0,3195
2162,430.0,2478,0
965,430.0,0,0
429,430.0,0,0
381,430.0,0,0
561,430.0,0,0
585,430.0,0,0
1887,430.0,0,0
3354,430.0,0,3354
2108,330.0,2973,0
1146,330.0,0,0
735,330.0,0,0
704,330.0,0,0
705,330.0,0,0
704,330.0,0,0
2504,330.0,0,0
2909,330.0,0,2909
1293,430.0,2205,0
791,430.0,0,0
444,430.0,0,0
537,430.0,0,0
688,430.0,0,0
1288,430.0,0,0
3464,430.0,0,3464
2452,230.0,3020,0
1049,230.0,0,0
659,230.0,0,0
739,230.0,0,0
849,230.0,0,0
870,230.0,0,0
1964,230.0,0,0
3041,230.0,0,3041
1794,430.0,2382,0
1155,430.0,0,0
627,430.0,0,0
638,430.0,0,0
766,430.0,0,0
678,430.0,139,0
2952,430.0,0,0
3209,430.0,0,3209
1860,330.0,2531,0
1173,330.0,0,0
1026,330.0,0,0
765,330.0,0,0
1040,330.0,0,0
1192,330.0,0,0
2866,330.0,0,2866
2310,330.0,2101,0
1469,330.0,0,0
1162,330.0,0,0
547,330.0,0,0
707,330.0,0,0
