G,T,D,S
1327,200.0,112,0
1387,200.0,0,0
1382,200.0,60,0
1544,200.0,0,0
1401,200.0,162,0
1211,200.0,0,0
1209,200.0,0,0
1251,200.0,0,0
1387,200.0,0,0
1451,200.0,0,1451
1225,200.0,242,0
1107,200.0,0,0
1215,200.0,0,0
1334,200.0,0,0
1416,200.0,0,0
1313,200.0,309,0
1496,200.0,0,0
1113,200.0,183,0
1320,200.0,0,0
1616,200.0,0,0
1356,200.0,503,0
1411,200.0,0,0
1441,200.0,0,0
1312,200.0,85,0
1265,200.0,0,0
1356,200.0,0,0
1441,200.0,0,0
1319,200.0,176,0
1419,200.0,0,0
1178,200.0,100,0
1319,200.0,0,0
1294,200.0,141,0
1274,200.0,0,0
1381,200.0,0,0
1207,200.0,107,0
1405,200.0,0,0
1327,200.0,198,0
1568,200.0,0,0
1138,200.0,241,0
1358,200.0,0,0
1356,200.0,220,0
1134,200.0,0,0
1277,200.0,0,0
1066,200.0,143,0
1351,200.0,0,0
1356,200.0,0,0
1283,200.0,290,0
1410,200.0,0,0
1289,200.0,127,0
1213,200.0,0,0
1393,200.0,0,0
1312,200.0,180,0
1327,200.0,0,0
1180,200.0,15,0
1247,200.0,0,0
1355,200.0,0,0
1636,200.0,0,1636
1182,200.0,456,0
1433,200.0,0,0
1551,200.0,0,0
1463,200.0,369,0
1604,200.0,0,0
1459,200.0,141,0
1277,200.0,0,0
1211,200.0,0,0
1234,200.0,0,0
1345,200.0,0,0
1214,230.0,134,0
1517,230.0,0,0
1510,230.0,303,0
1335,230.0,0,0
1205,230.0,0,0
1210,230.0,0,0
1273,230.0,0,0
1345,230.0,0,0
1127,200.0,140,0
1124,200.0,0,0
1342,200.0,0,0
1239,200.0,218,0
1286,200.0,0,0
1211,200.0,47,0
1521,200.0,0,1521
1335,200.0,310,0
1249,200.0,0,0
1416,200.0,0,0
1565,200.0,0,0
1251,200.0,316,0
1403,200.0,0,0
1322,230.0,152,0
1316,230.0,0,0
1358,230.0,0,0
1442,230.0,0,0
1399,230.0,126,0
1187,230.0,0,0
1262,230.0,0,0
1364,230.0,0,0
1206,200.0,177,0
1252,200.0,0,0
1207,200.0,46,0
1252,200.0,0,0
1360,200.0,0,0
1296,200.0,153,0
1325,200.0,0,0
1492,200.0,0,0
1200,200.0,196,0
1436,200.0,0,0
1488,200.0,0,0
1278,200.0,288,0
1003,200.0,0,0
1094,200.0,0,0
1409,200.0,0,1409
1301,200.0,406,0
1542,200.0,0,0
1472,200.0,241,0
1330,200.0,0,0
1233,200.0,0,0
1422,200.0,0,0
1247,230.0,189,0
1330,230.0,0,0
1276,230.0,83,0
1348,230.0,0,0
1294,230.0,72,0
1244,230.0,0,0
1185,230.0,0,0
1151,230.0,0,0
1256,230.0,0,0
1428,230.0,0,0
1437,230.0,0,1437
1139,200.0,286,0
1234,200.0,0,0
1207,200.0,95,0
1221,200.0,0,0
1255,200.0,0,0
1434,200.0,0,1434
1278,230.0,227,0
1653,230.0,0,0
1225,230.0,375,0
1230,230.0,0,0
978,230.0,5,0
1372,230.0,0,1372
1313,200.0,394,0
1219,200.0,0,0
1454,200.0,0,0
1325,200.0,235,0
1266,200.0,0,0
1176,200.0,0,0
1316,200.0,0,0
1283,230.0,140,0
1500,230.0,0,0
1384,230.0,217,0
1308,230.0,0,0
1453,230.0,0,0
1195,230.0,145,0
1315,230.0,0,0
1256,230.0,120,0
1426,230.0,0,0
1060,200.0,170,0
1295,200.0,0,0
1119,200.0,235,0
1208,200.0,0,0
1199,200.0,89,0
1217,200.0,0,0
1349,200.0,0,0
1156,200.0,150,0
1303,200.0,0,0
1216,200.0,147,0
1397,200.0,0,0
1254,200.0,181,0
1393,200.0,0,0
1212,200.0,139,0
1302,200.0,0,0
1339,200.0,0,0
1271,200.0,127,0
1393,200.0,0,0
